order_id,customer_id,store_id,order_timestamp,sales_channel,order_status,total_amount,updated_at
O0016647,C004373,S012,2026-07-09T23:31:00,MOBILE,COMPLETED,84029.27,2026-07-09T23:31:00
O0016648,C003025,S010,2026-07-11T01:26:00,STORE,COMPLETED,43796.22,2026-07-11T01:26:00
O0016649,C005191,S008,2026-07-11T12:02:00,MOBILE,COMPLETED,135118.92,2026-07-11T12:02:00
O0016650,C000367,S019,2026-07-11T06:47:00,WEB,COMPLETED,17207.96,2026-07-11T06:47:00
O0016651,C004276,S014,2026-07-12T19:14:00,WEB,COMPLETED,114130.39,2026-07-12T19:14:00
O0016652,C000877,S008,2026-07-08T11:36:00,WEB,COMPLETED,148519.89,2026-07-08T11:36:00
O0016653,C000889,S021,2026-07-10T07:21:00,MOBILE,COMPLETED,107459.09,2026-07-10T07:21:00
O0016654,C004672,S013,2026-07-10T01:27:00,MOBILE,COMPLETED,83675.94,2026-07-10T01:27:00
O0016655,C002304,S017,2026-07-10T19:57:00,STORE,COMPLETED,35101.93,2026-07-10T19:57:00
O0016656,C004956,S011,2026-07-09T11:58:00,STORE,COMPLETED,45771.67,2026-07-09T11:58:00
O0016657,C000713,S017,2026-07-12T13:52:00,STORE,COMPLETED,31269.98,2026-07-12T13:52:00
O0016658,C002243,S003,2026-07-11T22:14:00,WEB,COMPLETED,9573.99,2026-07-11T22:14:00
O0016659,C002440,S005,2026-07-13T00:37:00,STORE,COMPLETED,80063.17,2026-07-13T00:37:00
O0016660,C002000,S004,2026-07-09T19:49:00,MOBILE,COMPLETED,76729.72,2026-07-09T19:49:00
O0016661,C000530,S024,2026-07-09T01:20:00,WEB,COMPLETED,124869.73,2026-07-09T01:20:00
O0016662,C001467,S008,2026-07-08T13:16:00,STORE,COMPLETED,97547.92,2026-07-08T13:16:00
O0016663,C004018,S010,2026-07-13T20:29:00,STORE,COMPLETED,125013.92,2026-07-13T20:29:00
O0016664,C004006,S015,2026-07-09T18:42:00,MOBILE,COMPLETED,149128.85,2026-07-09T18:42:00
O0016665,C000290,S011,2026-07-10T01:20:00,MOBILE,COMPLETED,77686.20,2026-07-10T01:20:00
O0016666,C000866,S025,2026-07-08T23:22:00,WEB,COMPLETED,153630.86,2026-07-08T23:22:00
O0016667,C002078,S009,2026-07-10T06:26:00,MOBILE,COMPLETED,49026.95,2026-07-10T06:26:00
O0016668,C004725,S008,2026-07-11T11:50:00,STORE,COMPLETED,74322.54,2026-07-11T11:50:00
O0016669,C000243,S020,2026-07-12T01:36:00,STORE,COMPLETED,59090.18,2026-07-12T01:36:00
O0016670,C004738,S001,2026-07-11T07:21:00,WEB,COMPLETED,109267.38,2026-07-11T07:21:00
O0016671,C000318,S005,2026-07-12T02:58:00,MOBILE,COMPLETED,73562.32,2026-07-12T02:58:00
O0016672,C003382,S004,2026-07-10T15:57:00,MOBILE,COMPLETED,125303.93,2026-07-10T15:57:00
O0016673,C000514,S018,2026-07-12T03:36:00,MOBILE,COMPLETED,192233.27,2026-07-12T03:36:00
O0016674,C001606,S023,2026-07-10T03:32:00,WEB,COMPLETED,93505.35,2026-07-10T03:32:00
O0016675,C004500,S015,2026-07-12T05:54:00,STORE,COMPLETED,42321.63,2026-07-12T05:54:00
O0016676,C001800,S017,2026-07-14T04:22:00,MOBILE,COMPLETED,115878.91,2026-07-14T04:22:00
O0016677,C002700,S006,2026-07-08T08:43:00,STORE,COMPLETED,9169.86,2026-07-08T08:43:00
O0016678,C005236,S003,2026-07-12T09:06:00,STORE,COMPLETED,269705.46,2026-07-12T09:06:00
O0016679,C004938,S014,2026-07-13T12:32:00,MOBILE,COMPLETED,22709.98,2026-07-13T12:32:00
O0016680,C002239,S002,2026-07-12T16:05:00,WEB,COMPLETED,73915.96,2026-07-12T16:05:00
O0016681,C001703,S009,2026-07-08T21:26:00,MOBILE,COMPLETED,14120.93,2026-07-08T21:26:00
O0016682,C004651,S017,2026-07-10T07:22:00,STORE,COMPLETED,169909.20,2026-07-10T07:22:00
O0016683,C001940,S006,2026-07-14T03:36:00,MOBILE,COMPLETED,54444.17,2026-07-14T03:36:00
O0016684,C002315,S006,2026-07-11T09:00:00,STORE,COMPLETED,147176.01,2026-07-11T09:00:00
O0016685,C004016,S003,2026-07-08T08:40:00,STORE,COMPLETED,125150.74,2026-07-08T08:40:00
O0016686,C003545,S023,2026-07-10T20:36:00,WEB,COMPLETED,74279.94,2026-07-10T20:36:00
O0016687,C002947,S025,2026-07-13T14:06:00,STORE,COMPLETED,79758.79,2026-07-13T14:06:00
O0016688,C000937,S001,2026-07-10T21:35:00,WEB,COMPLETED,98119.48,2026-07-10T21:35:00
O0016689,C003090,S020,2026-07-09T08:56:00,MOBILE,COMPLETED,81325.06,2026-07-09T08:56:00
O0016690,C000679,S020,2026-07-09T23:11:00,STORE,COMPLETED,68990.63,2026-07-09T23:11:00
O0016691,C002504,S012,2026-07-11T21:14:00,STORE,COMPLETED,146572.63,2026-07-11T21:14:00
O0016692,C004667,S012,2026-07-12T21:46:00,STORE,COMPLETED,87811.65,2026-07-12T21:46:00
O0016693,C001645,S006,2026-07-10T03:22:00,WEB,COMPLETED,18270.99,2026-07-10T03:22:00
O0016694,C001864,S025,2026-07-11T18:38:00,MOBILE,COMPLETED,95369.85,2026-07-11T18:38:00
O0016695,C000635,S011,2026-07-12T20:46:00,MOBILE,COMPLETED,97224.51,2026-07-12T20:46:00
O0016696,C001800,S010,2026-07-08T19:24:00,WEB,COMPLETED,63313.80,2026-07-08T19:24:00
O0016697,C002173,S011,2026-07-08T15:03:00,WEB,COMPLETED,44608.97,2026-07-08T15:03:00
O0016698,C001837,S016,2026-07-09T00:23:00,WEB,COMPLETED,149993.19,2026-07-09T00:23:00
O0016699,C004684,S023,2026-07-12T12:41:00,MOBILE,COMPLETED,74667.41,2026-07-12T12:41:00
O0016700,C000724,S001,2026-07-10T12:03:00,WEB,COMPLETED,106005.53,2026-07-10T12:03:00
O0016701,C003809,S024,2026-07-14T05:44:00,STORE,COMPLETED,92876.31,2026-07-14T05:44:00
O0016702,C000274,S011,2026-07-13T20:07:00,WEB,COMPLETED,46116.61,2026-07-13T20:07:00
O0016703,C000384,S013,2026-07-14T07:30:00,STORE,COMPLETED,132529.03,2026-07-14T07:30:00
O0016704,C002313,S011,2026-07-09T03:42:00,WEB,COMPLETED,139611.92,2026-07-09T03:42:00
O0016705,C001500,S002,2026-07-11T23:31:00,WEB,COMPLETED,18875.13,2026-07-11T23:31:00
O0016706,C000932,S001,2026-07-11T16:41:00,WEB,COMPLETED,168739.51,2026-07-11T16:41:00
O0016707,C001046,S025,2026-07-11T04:17:00,MOBILE,COMPLETED,128094.09,2026-07-11T04:17:00
O0016708,C001098,S011,2026-07-13T21:36:00,STORE,COMPLETED,89506.00,2026-07-13T21:36:00
O0016709,C001735,S024,2026-07-08T09:01:00,STORE,COMPLETED,32025.98,2026-07-08T09:01:00
O0016710,C000158,S017,2026-07-11T23:45:00,WEB,COMPLETED,126077.10,2026-07-11T23:45:00
O0016711,C005105,S009,2026-07-13T09:49:00,STORE,COMPLETED,183676.98,2026-07-13T09:49:00
O0016712,C005110,S014,2026-07-09T06:04:00,STORE,COMPLETED,8162.52,2026-07-09T06:04:00
O0016713,C000001,S023,2026-07-11T07:21:00,STORE,COMPLETED,133842.90,2026-07-11T07:21:00
O0016714,C003635,S012,2026-07-13T04:42:00,MOBILE,COMPLETED,22271.96,2026-07-13T04:42:00
O0016715,C002578,S016,2026-07-13T16:22:00,WEB,COMPLETED,100358.91,2026-07-13T16:22:00
O0016716,C000353,S022,2026-07-13T01:12:00,MOBILE,COMPLETED,54491.79,2026-07-13T01:12:00
O0016717,C004364,S004,2026-07-12T03:05:00,MOBILE,COMPLETED,158329.15,2026-07-12T03:05:00
O0016718,C000629,S001,2026-07-08T18:29:00,MOBILE,COMPLETED,122069.14,2026-07-08T18:29:00
O0016719,C001811,S006,2026-07-13T04:15:00,STORE,COMPLETED,164000.19,2026-07-13T04:15:00
O0016720,C000272,S018,2026-07-13T21:42:00,MOBILE,COMPLETED,87699.74,2026-07-13T21:42:00
O0016721,C001774,S013,2026-07-08T11:49:00,WEB,COMPLETED,100290.30,2026-07-08T11:49:00
O0016722,C002342,S020,2026-07-12T10:32:00,STORE,COMPLETED,41395.57,2026-07-12T10:32:00
O0016723,C004996,S013,2026-07-11T12:37:00,STORE,COMPLETED,9557.98,2026-07-11T12:37:00
O0016724,C003655,S002,2026-07-09T08:03:00,MOBILE,COMPLETED,5175.58,2026-07-09T08:03:00
O0016725,C004166,S014,2026-07-09T19:04:00,MOBILE,COMPLETED,31535.98,2026-07-09T19:04:00
O0016726,C002768,S007,2026-07-08T13:51:00,WEB,COMPLETED,147951.91,2026-07-08T13:51:00
O0016727,C000572,S005,2026-07-13T04:41:00,WEB,COMPLETED,96040.72,2026-07-13T04:41:00
O0016728,C002397,S025,2026-07-11T03:32:00,STORE,COMPLETED,64543.64,2026-07-11T03:32:00
O0016729,C004199,S012,2026-07-13T14:31:00,MOBILE,COMPLETED,52602.15,2026-07-13T14:31:00
O0016730,C004291,S023,2026-07-13T11:58:00,MOBILE,COMPLETED,40810.02,2026-07-13T11:58:00
O0016731,C000553,S012,2026-07-11T04:53:00,MOBILE,COMPLETED,68435.96,2026-07-11T04:53:00
O0016732,C004556,S010,2026-07-11T12:14:00,MOBILE,COMPLETED,112522.11,2026-07-11T12:14:00
O0016733,C002334,S025,2026-07-10T23:16:00,WEB,COMPLETED,233181.84,2026-07-10T23:16:00
O0016734,C004243,S006,2026-07-13T01:38:00,WEB,COMPLETED,73367.96,2026-07-13T01:38:00
O0016735,C004516,S022,2026-07-13T07:40:00,MOBILE,COMPLETED,28167.96,2026-07-13T07:40:00
O0016736,C001275,S008,2026-07-09T21:29:00,WEB,COMPLETED,54510.23,2026-07-09T21:29:00
O0016737,C002770,S013,2026-07-10T08:42:00,MOBILE,COMPLETED,21269.52,2026-07-10T08:42:00
O0016738,C003658,S019,2026-07-13T13:12:00,WEB,COMPLETED,110049.48,2026-07-13T13:12:00
O0016739,C004902,S010,2026-07-09T01:50:00,WEB,COMPLETED,23136.28,2026-07-09T01:50:00
O0016740,C000831,S003,2026-07-10T11:15:00,MOBILE,COMPLETED,59629.61,2026-07-10T11:15:00
O0016741,C000910,S019,2026-07-12T07:56:00,STORE,COMPLETED,250613.85,2026-07-12T07:56:00
O0016742,C004205,S019,2026-07-10T19:01:00,WEB,COMPLETED,29413.93,2026-07-10T19:01:00
O0016743,C000735,S010,2026-07-10T22:00:00,STORE,COMPLETED,87254.95,2026-07-10T22:00:00
O0016744,C003232,S012,2026-07-13T18:21:00,WEB,COMPLETED,110687.13,2026-07-13T18:21:00
O0016745,C002440,S014,2026-07-13T05:42:00,STORE,COMPLETED,50900.97,2026-07-13T05:42:00
O0016746,C002534,S015,2026-07-08T09:25:00,MOBILE,COMPLETED,14715.19,2026-07-08T09:25:00
O0016747,C001709,S023,2026-07-11T12:28:00,WEB,COMPLETED,90255.41,2026-07-11T12:28:00
O0016748,C000108,S005,2026-07-13T06:00:00,WEB,COMPLETED,97928.22,2026-07-13T06:00:00
O0016749,C000448,S008,2026-07-11T19:55:00,STORE,COMPLETED,24806.93,2026-07-11T19:55:00
O0016750,C003252,S011,2026-07-11T00:27:00,MOBILE,COMPLETED,93423.11,2026-07-11T00:27:00
O0016751,C004986,S025,2026-07-13T11:04:00,MOBILE,COMPLETED,148533.94,2026-07-13T11:04:00
O0016752,C004845,S022,2026-07-08T14:32:00,MOBILE,COMPLETED,55076.14,2026-07-08T14:32:00
O0016753,C003631,S013,2026-07-11T21:16:00,STORE,COMPLETED,45900.14,2026-07-11T21:16:00
O0016754,C000142,S009,2026-07-10T02:21:00,WEB,COMPLETED,61662.35,2026-07-10T02:21:00
O0016755,C004042,S005,2026-07-08T14:59:00,MOBILE,COMPLETED,82006.81,2026-07-08T14:59:00
O0016756,C002725,S017,2026-07-10T11:00:00,MOBILE,COMPLETED,81136.02,2026-07-10T11:00:00
O0016757,C002331,S025,2026-07-11T23:27:00,MOBILE,COMPLETED,41113.56,2026-07-11T23:27:00
O0016758,C001348,S001,2026-07-08T13:01:00,MOBILE,COMPLETED,16403.43,2026-07-08T13:01:00
O0016759,C003911,S006,2026-07-09T02:52:00,WEB,COMPLETED,100140.92,2026-07-09T02:52:00
O0016760,C003975,S017,2026-07-13T01:29:00,WEB,COMPLETED,72418.51,2026-07-13T01:29:00
O0016761,C002792,S004,2026-07-12T13:56:00,STORE,COMPLETED,79203.30,2026-07-12T13:56:00
O0016762,C004350,S003,2026-07-13T23:41:00,WEB,COMPLETED,53873.91,2026-07-13T23:41:00
O0016763,C004530,S022,2026-07-13T03:15:00,MOBILE,COMPLETED,46766.97,2026-07-13T03:15:00
O0016764,C002644,S002,2026-07-12T03:49:00,WEB,COMPLETED,38422.31,2026-07-12T03:49:00
O0016765,C004008,S013,2026-07-09T05:26:00,MOBILE,COMPLETED,62722.14,2026-07-09T05:26:00
O0016766,C004095,S005,2026-07-14T02:22:00,WEB,COMPLETED,164101.26,2026-07-14T02:22:00
O0016767,C000841,S005,2026-07-09T22:29:00,WEB,COMPLETED,46335.37,2026-07-09T22:29:00
O0016768,C004420,S001,2026-07-08T08:22:00,STORE,COMPLETED,37902.94,2026-07-08T08:22:00
O0016769,C001700,S006,2026-07-13T01:41:00,STORE,COMPLETED,20090.97,2026-07-13T01:41:00
O0016770,C003117,S008,2026-07-10T17:42:00,WEB,COMPLETED,16078.99,2026-07-10T17:42:00
O0016771,C002892,S007,2026-07-12T04:16:00,WEB,COMPLETED,127629.89,2026-07-12T04:16:00
O0016772,C001648,S019,2026-07-12T11:02:00,MOBILE,COMPLETED,242147.84,2026-07-12T11:02:00
O0016773,C001572,S023,2026-07-08T17:28:00,STORE,COMPLETED,3753.99,2026-07-08T17:28:00
O0016774,C003725,S023,2026-07-09T09:34:00,WEB,COMPLETED,73533.79,2026-07-09T09:34:00
O0016775,C002448,S013,2026-07-12T15:27:00,MOBILE,COMPLETED,108311.72,2026-07-12T15:27:00
O0016776,C002636,S019,2026-07-08T13:57:00,STORE,COMPLETED,86873.97,2026-07-08T13:57:00
O0016777,C003593,S024,2026-07-09T11:34:00,STORE,COMPLETED,164114.30,2026-07-09T11:34:00
O0016778,C003970,S023,2026-07-09T18:53:00,STORE,COMPLETED,90845.47,2026-07-09T18:53:00
O0016779,C001518,S009,2026-07-11T12:20:00,MOBILE,COMPLETED,61859.96,2026-07-11T12:20:00
O0016780,C003415,S012,2026-07-08T08:04:00,STORE,COMPLETED,89407.22,2026-07-08T08:04:00
O0016781,C001661,S011,2026-07-11T22:45:00,WEB,COMPLETED,111284.94,2026-07-11T22:45:00
O0016782,C004428,S016,2026-07-10T13:26:00,WEB,COMPLETED,9093.58,2026-07-10T13:26:00
O0016783,C000036,S011,2026-07-10T11:13:00,WEB,COMPLETED,57922.60,2026-07-10T11:13:00
O0016784,C003409,S025,2026-07-08T20:46:00,MOBILE,COMPLETED,37099.98,2026-07-08T20:46:00
O0016785,C001424,S019,2026-07-08T11:33:00,STORE,COMPLETED,54687.56,2026-07-08T11:33:00
O0016786,C002987,S010,2026-07-12T01:33:00,STORE,COMPLETED,23959.71,2026-07-12T01:33:00
O0016787,C003417,S025,2026-07-10T03:27:00,STORE,COMPLETED,45465.15,2026-07-10T03:27:00
O0016788,C005118,S018,2026-07-12T21:17:00,WEB,COMPLETED,63906.14,2026-07-12T21:17:00
O0016789,C001691,S010,2026-07-13T12:44:00,STORE,COMPLETED,171609.25,2026-07-13T12:44:00
O0016790,C004746,S001,2026-07-12T01:54:00,STORE,COMPLETED,74149.05,2026-07-12T01:54:00
O0016791,C001443,S014,2026-07-11T02:31:00,WEB,COMPLETED,169285.41,2026-07-11T02:31:00
O0016792,C003314,S006,2026-07-10T07:38:00,STORE,COMPLETED,109139.70,2026-07-10T07:38:00
O0016793,C003722,S006,2026-07-13T21:15:00,STORE,COMPLETED,97746.55,2026-07-13T21:15:00
O0016794,C001086,S025,2026-07-11T23:01:00,WEB,COMPLETED,82216.51,2026-07-11T23:01:00
O0016795,C002458,S013,2026-07-10T03:01:00,MOBILE,COMPLETED,79045.96,2026-07-10T03:01:00
O0016796,C000099,S015,2026-07-10T04:59:00,WEB,COMPLETED,50761.16,2026-07-10T04:59:00
O0016797,C000797,S004,2026-07-12T07:48:00,STORE,COMPLETED,49347.81,2026-07-12T07:48:00
O0016798,C004681,S011,2026-07-13T12:00:00,MOBILE,COMPLETED,29833.57,2026-07-13T12:00:00
O0016799,C000556,S019,2026-07-11T22:29:00,WEB,COMPLETED,72168.95,2026-07-11T22:29:00
O0016800,C004938,S009,2026-07-10T14:02:00,STORE,COMPLETED,94167.26,2026-07-10T14:02:00
O0016801,C002392,S013,2026-07-10T02:41:00,MOBILE,COMPLETED,115321.81,2026-07-10T02:41:00
O0016802,C003724,S021,2026-07-12T15:21:00,WEB,COMPLETED,16118.92,2026-07-12T15:21:00
O0016803,C002668,S007,2026-07-09T08:36:00,MOBILE,COMPLETED,23065.99,2026-07-09T08:36:00
O0016804,C003336,S018,2026-07-10T21:42:00,WEB,COMPLETED,81851.96,2026-07-10T21:42:00
O0016805,C004065,S018,2026-07-13T03:35:00,STORE,COMPLETED,23591.97,2026-07-13T03:35:00
O0016806,C001213,S003,2026-07-13T13:15:00,STORE,COMPLETED,49162.94,2026-07-13T13:15:00
O0016807,C003046,S009,2026-07-09T03:57:00,MOBILE,COMPLETED,50999.94,2026-07-09T03:57:00
O0016808,C003223,S020,2026-07-09T03:41:00,MOBILE,COMPLETED,38643.55,2026-07-09T03:41:00
O0016809,C004385,S023,2026-07-11T10:05:00,WEB,COMPLETED,16407.98,2026-07-11T10:05:00
O0016810,C001100,S013,2026-07-12T08:15:00,MOBILE,COMPLETED,59529.73,2026-07-12T08:15:00
O0016811,C000982,S022,2026-07-12T04:48:00,STORE,COMPLETED,198811.86,2026-07-12T04:48:00
O0016812,C000094,S015,2026-07-09T10:53:00,WEB,COMPLETED,7096.98,2026-07-09T10:53:00
O0016813,C004339,S009,2026-07-10T05:36:00,MOBILE,COMPLETED,62253.94,2026-07-10T05:36:00
O0016814,C002838,S010,2026-07-10T16:56:00,STORE,COMPLETED,56511.96,2026-07-10T16:56:00
O0016815,C005042,S017,2026-07-11T21:59:00,WEB,COMPLETED,105743.06,2026-07-11T21:59:00
O0016816,C003531,S010,2026-07-10T17:19:00,STORE,COMPLETED,58748.95,2026-07-10T17:19:00
O0016817,C002460,S013,2026-07-10T21:03:00,MOBILE,COMPLETED,64694.75,2026-07-10T21:03:00
O0016818,C000128,S023,2026-07-13T16:01:00,MOBILE,COMPLETED,152210.35,2026-07-13T16:01:00
O0016819,C002757,S010,2026-07-10T22:02:00,WEB,COMPLETED,625.08,2026-07-10T22:02:00
O0016820,C004902,S013,2026-07-12T13:14:00,WEB,COMPLETED,138897.68,2026-07-12T13:14:00
O0016821,C001599,S010,2026-07-10T03:58:00,MOBILE,COMPLETED,78081.67,2026-07-10T03:58:00
O0016822,C003814,S006,2026-07-14T02:19:00,WEB,COMPLETED,56258.97,2026-07-14T02:19:00
O0016823,C002709,S010,2026-07-10T19:37:00,MOBILE,COMPLETED,116036.65,2026-07-10T19:37:00
O0016824,C001032,S002,2026-07-12T18:36:00,STORE,COMPLETED,19551.70,2026-07-12T18:36:00
O0016825,C001991,S020,2026-07-10T03:34:00,WEB,COMPLETED,44566.97,2026-07-10T03:34:00
O0016826,C004339,S020,2026-07-12T09:59:00,WEB,COMPLETED,49769.34,2026-07-12T09:59:00
O0016827,C002440,S006,2026-07-08T15:30:00,STORE,COMPLETED,126930.98,2026-07-08T15:30:00
O0016828,C005096,S016,2026-07-08T13:35:00,WEB,COMPLETED,68765.30,2026-07-08T13:35:00
O0016829,C000854,S010,2026-07-09T15:19:00,STORE,COMPLETED,99149.78,2026-07-09T15:19:00
O0016830,C003577,S009,2026-07-09T17:33:00,MOBILE,COMPLETED,72472.73,2026-07-09T17:33:00
O0016831,C004440,S022,2026-07-13T18:20:00,STORE,COMPLETED,70737.94,2026-07-13T18:20:00
O0016832,C004328,S021,2026-07-09T13:34:00,MOBILE,COMPLETED,27068.36,2026-07-09T13:34:00
O0016833,C000545,S005,2026-07-12T04:55:00,STORE,COMPLETED,84766.87,2026-07-12T04:55:00
O0016834,C000605,S016,2026-07-11T20:34:00,MOBILE,COMPLETED,45689.05,2026-07-11T20:34:00
O0016835,C003026,S022,2026-07-14T04:30:00,WEB,COMPLETED,179220.29,2026-07-14T04:30:00
O0016836,C004748,S004,2026-07-12T10:13:00,STORE,COMPLETED,129799.58,2026-07-12T10:13:00
O0016837,C003104,S007,2026-07-13T17:07:00,STORE,COMPLETED,171598.92,2026-07-13T17:07:00
O0016838,C003185,S002,2026-07-11T23:48:00,MOBILE,COMPLETED,147555.60,2026-07-11T23:48:00
O0016839,C000538,S014,2026-07-13T12:43:00,MOBILE,COMPLETED,106891.52,2026-07-13T12:43:00
O0016840,C004264,S015,2026-07-11T18:52:00,MOBILE,COMPLETED,41722.92,2026-07-11T18:52:00
O0016841,C002828,S025,2026-07-13T16:20:00,MOBILE,COMPLETED,54453.33,2026-07-13T16:20:00
O0016842,C005196,S016,2026-07-13T19:49:00,WEB,COMPLETED,19772.99,2026-07-13T19:49:00
O0016843,C002620,S003,2026-07-12T08:09:00,STORE,COMPLETED,220267.18,2026-07-12T08:09:00
O0016844,C003906,S008,2026-07-12T14:19:00,WEB,COMPLETED,114124.26,2026-07-12T14:19:00
O0016845,C001166,S008,2026-07-09T01:06:00,MOBILE,COMPLETED,91391.34,2026-07-09T01:06:00
O0016846,C001225,S020,2026-07-13T22:46:00,WEB,COMPLETED,5597.99,2026-07-13T22:46:00
O0016847,C004591,S006,2026-07-11T20:08:00,MOBILE,COMPLETED,12721.11,2026-07-11T20:08:00
O0016848,C000127,S011,2026-07-13T06:22:00,STORE,COMPLETED,98019.63,2026-07-13T06:22:00
O0016849,C001314,S012,2026-07-13T17:21:00,WEB,COMPLETED,59360.16,2026-07-13T17:21:00
O0016850,C002617,S005,2026-07-13T12:13:00,MOBILE,COMPLETED,21101.37,2026-07-13T12:13:00
O0016851,C003496,S023,2026-07-14T04:20:00,STORE,COMPLETED,23673.98,2026-07-14T04:20:00
O0016852,C002813,S010,2026-07-12T08:22:00,WEB,COMPLETED,135255.50,2026-07-12T08:22:00
O0016853,C004627,S004,2026-07-09T07:54:00,WEB,COMPLETED,79503.64,2026-07-09T07:54:00
O0016854,C000985,S022,2026-07-12T22:43:00,MOBILE,COMPLETED,132336.12,2026-07-12T22:43:00
O0016855,C001168,S007,2026-07-08T22:36:00,STORE,COMPLETED,42095.05,2026-07-08T22:36:00
O0016856,C003877,S019,2026-07-12T12:51:00,STORE,COMPLETED,25840.86,2026-07-12T12:51:00
O0016857,C005025,S006,2026-07-13T23:29:00,MOBILE,COMPLETED,150968.18,2026-07-13T23:29:00
O0016858,C003262,S016,2026-07-12T22:32:00,STORE,COMPLETED,172093.04,2026-07-12T22:32:00
O0016859,C003416,S006,2026-07-10T10:35:00,STORE,COMPLETED,133347.94,2026-07-10T10:35:00
O0016860,C002846,S007,2026-07-13T13:43:00,STORE,COMPLETED,10740.99,2026-07-13T13:43:00
O0016861,C001101,S009,2026-07-12T23:15:00,STORE,COMPLETED,75991.14,2026-07-12T23:15:00
O0016862,C002020,S018,2026-07-09T20:26:00,WEB,COMPLETED,63070.58,2026-07-09T20:26:00
O0016863,C002915,S023,2026-07-14T06:30:00,STORE,COMPLETED,121986.50,2026-07-14T06:30:00
O0016864,C002871,S017,2026-07-13T20:44:00,STORE,COMPLETED,68375.54,2026-07-13T20:44:00
O0016865,C001584,S011,2026-07-10T16:28:00,WEB,COMPLETED,113442.89,2026-07-10T16:28:00
O0016866,C004867,S015,2026-07-09T13:23:00,WEB,COMPLETED,32467.16,2026-07-09T13:23:00
O0016867,C000208,S010,2026-07-09T09:43:00,MOBILE,COMPLETED,28119.85,2026-07-09T09:43:00
O0016868,C001731,S010,2026-07-11T17:36:00,STORE,COMPLETED,117637.88,2026-07-11T17:36:00
O0016869,C000272,S015,2026-07-14T04:47:00,WEB,COMPLETED,162327.18,2026-07-14T04:47:00
O0016870,C001757,S002,2026-07-11T09:38:00,STORE,COMPLETED,235842.56,2026-07-11T09:38:00
O0016871,C001752,S014,2026-07-13T19:15:00,WEB,COMPLETED,58736.93,2026-07-13T19:15:00
O0016872,C004999,S021,2026-07-12T17:38:00,STORE,COMPLETED,188771.50,2026-07-12T17:38:00
O0016873,C000136,S019,2026-07-09T19:35:00,MOBILE,COMPLETED,130159.08,2026-07-09T19:35:00
O0016874,C002716,S019,2026-07-14T07:44:00,MOBILE,COMPLETED,98949.84,2026-07-14T07:44:00
O0016875,C002231,S015,2026-07-11T08:19:00,MOBILE,COMPLETED,240457.05,2026-07-11T08:19:00
O0016876,C004110,S021,2026-07-12T10:22:00,STORE,COMPLETED,46679.98,2026-07-12T10:22:00
O0016877,C001237,S023,2026-07-13T06:10:00,WEB,COMPLETED,84368.31,2026-07-13T06:10:00
O0016878,C001930,S019,2026-07-13T19:33:00,WEB,COMPLETED,139266.40,2026-07-13T19:33:00
O0016879,C004771,S023,2026-07-10T07:41:00,STORE,COMPLETED,56390.97,2026-07-10T07:41:00
O0016880,C001675,S021,2026-07-08T17:43:00,STORE,COMPLETED,132246.70,2026-07-08T17:43:00
O0016881,C004751,S023,2026-07-09T19:24:00,WEB,COMPLETED,97019.25,2026-07-09T19:24:00
O0016882,C004720,S013,2026-07-09T01:45:00,MOBILE,COMPLETED,197422.16,2026-07-09T01:45:00
O0016883,C003855,S024,2026-07-12T01:46:00,STORE,COMPLETED,124498.89,2026-07-12T01:46:00
O0016884,C004685,S020,2026-07-10T02:02:00,WEB,COMPLETED,4061.97,2026-07-10T02:02:00
O0016885,C002591,S008,2026-07-09T17:24:00,STORE,COMPLETED,10192.99,2026-07-09T17:24:00
O0016886,C001930,S017,2026-07-12T14:06:00,WEB,COMPLETED,197074.04,2026-07-12T14:06:00
O0016887,C000444,S018,2026-07-09T07:57:00,WEB,COMPLETED,157032.47,2026-07-09T07:57:00
O0016888,C004695,S013,2026-07-13T13:01:00,WEB,COMPLETED,48366.95,2026-07-13T13:01:00
O0016889,C002461,S009,2026-07-14T05:39:00,WEB,COMPLETED,101403.72,2026-07-14T05:39:00
O0016890,C001550,S018,2026-07-12T23:26:00,STORE,COMPLETED,123219.69,2026-07-12T23:26:00
O0016891,C003482,S009,2026-07-13T17:50:00,STORE,COMPLETED,83292.91,2026-07-13T17:50:00
O0016892,C004801,S012,2026-07-09T00:13:00,WEB,COMPLETED,77146.32,2026-07-09T00:13:00
O0016893,C001584,S018,2026-07-11T11:02:00,STORE,COMPLETED,30815.95,2026-07-11T11:02:00
O0016894,C003918,S008,2026-07-11T12:45:00,WEB,COMPLETED,105701.99,2026-07-11T12:45:00
O0016895,C000793,S014,2026-07-08T12:27:00,WEB,COMPLETED,18140.95,2026-07-08T12:27:00
O0016896,C003871,S025,2026-07-14T03:52:00,STORE,COMPLETED,72369.00,2026-07-14T03:52:00
O0016897,C001833,S023,2026-07-08T19:32:00,WEB,COMPLETED,94632.13,2026-07-08T19:32:00
O0016898,C003378,S002,2026-07-14T04:04:00,STORE,COMPLETED,82819.33,2026-07-14T04:04:00
O0016899,C001424,S002,2026-07-13T13:58:00,WEB,COMPLETED,871.99,2026-07-13T13:58:00
O0016900,C004265,S020,2026-07-11T02:51:00,MOBILE,COMPLETED,6893.41,2026-07-11T02:51:00
O0016901,C004970,S004,2026-07-10T23:48:00,MOBILE,COMPLETED,156466.52,2026-07-10T23:48:00
